satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department,salary,left
0.09,0.94,7.0,,4,0.0,0,sales,,1
0.43,0.52,2.0,158.0,3,0.0,0,sales,medium,1
0.24,0.46,,224.0,5,0.0,0,accounting,,1
0.91,1.0,4.0,257.0,5,0.0,0,accounting,medium,1
0.44,0.5,2.0,148.0,3,0.0,0,accounting,medium,1
0.71,0.87,3.0,177.0,4,0.0,0,hr,medium,1
0.4,0.49,2.0,155.0,3,0.0,0,hr,medium,1
0.43,0.47,2.0,144.0,3,,0,hr,medium,1
0.09,0.85,6.0,,4,0.0,0,hr,high,1
0.43,,2.0,160.0,3,0.0,0,technical,,1
0.9,0.96,4.0,258.0,5,0.0,0,technical,medium,1
0.84,1.0,5.0,234.0,5,,0,technical,medium,1
0.37,0.48,2.0,137.0,3,,0,technical,medium,1
0.86,0.68,5.0,263.0,2,0.0,0,technical,medium,1
0.11,,6.0,251.0,4,0.0,0,technical,low,1
0.37,0.57,2.0,133.0,3,0.0,0,technical,,1
0.4,0.46,2.0,132.0,3,0.0,0,technical,,1
0.14,,,158.0,4,1.0,0,technical,,1
0.4,0.46,2.0,135.0,3,0.0,0,technical,,1
0.75,1.0,4.0,216.0,6,0.0,0,technical,low,1
0.11,0.84,6.0,300.0,5,1.0,0,support,,1
0.46,0.49,2.0,138.0,3,0.0,0,support,,1
0.11,0.92,6.0,260.0,4,0.0,0,support,,1
0.38,0.49,2.0,132.0,3,0.0,0,support,low,1
0.7,0.89,3.0,183.0,5,0.0,0,support,low,1
0.09,0.82,6.0,250.0,4,0.0,0,support,low,1
0.37,0.45,2.0,151.0,3,0.0,0,support,low,1
0.1,0.83,6.0,292.0,4,0.0,0,support,low,1
0.38,0.57,2.0,140.0,3,0.0,0,support,low,1
0.9,1.0,5.0,221.0,5,0.0,0,support,,1
0.44,0.51,2.0,138.0,3,0.0,0,support,low,1
0.36,0.5,2.0,132.0,3,0.0,0,technical,low,1
0.31,0.84,7.0,133.0,5,0.0,0,technical,low,1
0.1,0.84,6.0,283.0,4,1.0,0,technical,low,1
0.42,,2.0,129.0,3,0.0,0,management,low,1
0.74,1.0,4.0,249.0,5,0.0,0,IT,low,1
0.73,0.87,5.0,257.0,5,0.0,0,IT,low,1
0.09,0.96,6.0,245.0,4,0.0,0,IT,low,1
0.45,0.53,2.0,155.0,3,0.0,0,IT,low,1
0.11,0.8,6.0,256.0,4,0.0,0,IT,low,1
0.37,0.47,2.0,,3,0.0,0,product_mng,low,1
0.84,0.99,4.0,267.0,5,0.0,0,product_mng,low,1
0.41,0.46,2.0,151.0,3,0.0,0,product_mng,low,1
0.76,0.92,4.0,239.0,5,,0,product_mng,,1
0.11,0.87,6.0,306.0,4,,0,IT,,1
0.84,0.88,4.0,,5,1.0,0,marketing,low,1
0.39,,2.0,147.0,3,0.0,0,marketing,low,1
0.11,0.91,6.0,278.0,4,,0,marketing,low,1
0.45,0.56,2.0,154.0,3,0.0,0,marketing,low,1
0.37,0.52,2.0,143.0,3,,0,marketing,low,1
0.4,0.52,2.0,155.0,3,0.0,0,marketing,,1
0.39,0.48,2.0,160.0,3,0.0,0,sales,low,1
0.11,0.8,6.0,304.0,4,0.0,0,accounting,low,1
0.83,1.0,5.0,,5,0.0,0,support,low,1
0.11,0.92,6.0,305.0,4,0.0,0,technical,low,1
0.39,0.5,2.0,136.0,3,0.0,0,management,low,1
0.45,0.45,2.0,132.0,3,0.0,0,marketing,low,1
0.1,0.95,7.0,301.0,4,0.0,0,marketing,low,1
0.9,,5.0,243.0,6,0.0,0,marketing,,1
0.45,0.51,2.0,147.0,3,0.0,0,sales,low,1
0.79,0.89,5.0,239.0,5,0.0,0,sales,low,1
0.9,0.99,5.0,260.0,5,0.0,0,sales,low,1
0.11,0.84,7.0,296.0,4,0.0,0,sales,low,1
0.43,0.55,2.0,129.0,3,0.0,0,sales,low,1
0.31,0.54,5.0,132.0,5,0.0,0,sales,low,1
0.32,0.5,2.0,135.0,5,0.0,0,sales,low,1
0.45,,,158.0,3,,0,sales,,1
0.81,0.99,,259.0,5,0.0,0,sales,low,1
0.41,0.46,2.0,160.0,3,0.0,1,sales,low,1
0.11,0.78,7.0,,4,0.0,0,sales,low,1
0.1,0.88,6.0,284.0,4,0.0,0,sales,low,1
0.7,0.53,,274.0,4,0.0,0,sales,low,1
0.54,0.74,4.0,,2,0.0,0,sales,low,1
0.41,0.48,2.0,148.0,3,,0,sales,,1
0.38,0.5,2.0,140.0,3,0.0,0,sales,,1
0.37,,2.0,127.0,3,0.0,0,sales,medium,1
0.11,0.85,6.0,308.0,5,0.0,0,sales,medium,1
0.4,0.47,2.0,146.0,3,0.0,0,sales,medium,1
0.1,0.84,6.0,261.0,4,0.0,0,accounting,medium,1
0.89,0.99,5.0,257.0,5,0.0,0,accounting,,1
0.11,0.8,6.0,285.0,4,0.0,0,accounting,medium,1
0.36,0.55,2.0,141.0,3,0.0,0,hr,medium,1
0.4,0.46,2.0,127.0,3,0.0,0,hr,medium,1
0.09,,6.0,297.0,4,0.0,0,hr,medium,1
0.4,,2.0,143.0,3,0.0,0,hr,medium,1
0.37,0.55,2.0,152.0,3,0.0,0,technical,medium,1
0.44,,2.0,,3,0.0,0,technical,high,1
0.09,0.8,7.0,283.0,5,0.0,0,technical,low,1
0.92,0.87,4.0,226.0,6,1.0,0,technical,,1
0.74,0.91,,232.0,5,0.0,0,technical,medium,1
0.09,0.82,6.0,249.0,4,0.0,0,technical,,1
0.89,0.95,4.0,,5,0.0,0,technical,medium,1
0.09,0.8,6.0,304.0,4,0.0,0,technical,low,1
0.27,0.54,7.0,278.0,3,0.0,0,technical,low,1
0.1,0.91,6.0,287.0,4,0.0,0,technical,low,1
0.1,0.89,7.0,285.0,4,0.0,0,technical,low,1
0.77,,5.0,226.0,6,0.0,0,support,,1
0.9,0.82,5.0,259.0,5,0.0,0,support,low,1
0.39,0.5,2.0,135.0,3,0.0,0,support,low,1
0.76,1.0,5.0,219.0,5,0.0,0,support,low,1
0.1,,6.0,256.0,4,0.0,0,support,,1
0.87,0.9,5.0,254.0,6,0.0,0,support,low,1
0.38,,2.0,153.0,3,0.0,0,support,low,1
0.77,0.99,5.0,228.0,5,0.0,0,support,low,1
0.78,0.87,4.0,228.0,5,0.0,0,support,low,1
0.44,0.5,2.0,128.0,3,0.0,0,support,low,1
0.38,0.52,,,3,0.0,0,support,low,1
0.43,,,156.0,3,0.0,0,technical,low,1
0.39,,4.0,,3,0.0,0,technical,low,1
0.88,,5.0,219.0,5,0.0,0,technical,,1
0.45,,,,3,0.0,0,management,low,1
0.4,0.53,,151.0,3,0.0,0,IT,low,1
0.36,0.51,2.0,155.0,3,0.0,0,IT,low,1
0.36,,2.0,158.0,3,0.0,0,IT,low,1
0.9,0.98,5.0,245.0,5,0.0,0,IT,low,1
0.43,0.53,2.0,131.0,3,0.0,0,IT,,1
0.89,0.87,,225.0,5,0.0,0,product_mng,low,1
0.1,0.84,6.0,286.0,4,0.0,0,product_mng,low,1
0.37,0.5,2.0,135.0,3,,0,product_mng,low,1
0.37,0.51,2.0,153.0,3,0.0,0,product_mng,low,1
0.87,0.9,5.0,252.0,5,0.0,0,IT,low,1
0.4,0.56,2.0,149.0,3,0.0,0,accounting,low,1
0.9,0.97,4.0,,5,0.0,0,accounting,low,1
0.37,0.46,2.0,158.0,3,0.0,0,hr,low,1
0.44,0.54,2.0,149.0,3,0.0,0,hr,low,1
0.85,0.95,5.0,236.0,5,0.0,0,hr,low,1
0.78,,5.0,,6,0.0,0,marketing,,1
0.42,0.47,2.0,159.0,3,0.0,0,marketing,low,1
0.92,0.99,5.0,,6,0.0,0,sales,,1
0.11,0.83,6.0,244.0,4,0.0,0,accounting,low,1
0.42,0.56,2.0,134.0,3,0.0,0,support,low,1
0.48,0.57,4.0,,4,0.0,0,technical,,1
0.83,0.85,4.0,255.0,5,0.0,0,management,low,1
0.4,0.53,2.0,151.0,3,0.0,0,marketing,low,1
0.43,0.45,2.0,135.0,3,0.0,0,marketing,low,1
0.43,0.53,,146.0,3,0.0,0,marketing,,1
0.1,0.97,7.0,254.0,4,0.0,0,sales,low,1
0.1,0.87,7.0,289.0,4,0.0,0,sales,low,1
0.37,0.46,2.0,156.0,3,0.0,0,sales,low,1
0.38,0.53,,156.0,3,0.0,0,sales,low,1
0.4,0.5,2.0,128.0,3,0.0,0,sales,,1
0.89,0.86,5.0,275.0,5,0.0,0,sales,low,1
0.45,0.46,2.0,155.0,3,0.0,0,sales,low,1
0.37,0.48,2.0,159.0,3,0.0,0,sales,low,1
0.46,0.49,2.0,148.0,3,0.0,0,sales,low,1
0.87,0.91,4.0,228.0,5,0.0,0,sales,low,1
0.11,,6.0,298.0,4,0.0,0,sales,low,1
0.79,0.87,5.0,261.0,5,0.0,0,sales,low,1
0.79,0.92,5.0,254.0,6,0.0,0,sales,low,1
0.19,0.59,,192.0,3,0.0,0,sales,low,1
0.87,0.98,4.0,,5,0.0,0,sales,low,1
0.6,,2.0,258.0,5,0.0,0,sales,low,1
0.44,0.45,2.0,156.0,3,0.0,0,sales,medium,1
0.11,0.81,6.0,266.0,4,1.0,0,sales,medium,1
0.42,0.54,2.0,156.0,3,0.0,0,sales,medium,1
0.88,0.88,5.0,232.0,5,1.0,0,accounting,medium,1
0.11,0.84,6.0,287.0,4,0.0,0,accounting,medium,1
0.46,0.46,2.0,154.0,3,0.0,0,accounting,medium,1
0.82,,5.0,263.0,5,0.0,0,hr,medium,1
0.44,0.56,2.0,131.0,3,0.0,0,hr,,1
0.11,,6.0,,4,0.0,0,hr,medium,1
0.42,,2.0,139.0,3,0.0,0,hr,medium,1
0.84,,4.0,251.0,5,0.0,0,technical,,1
0.11,0.95,6.0,286.0,4,0.0,0,technical,medium,1
0.45,0.53,2.0,129.0,3,0.0,0,technical,high,1
0.38,0.56,2.0,156.0,3,0.0,0,technical,low,1
0.38,0.86,6.0,139.0,6,0.0,0,technical,medium,1
0.44,0.51,2.0,127.0,3,0.0,0,technical,medium,1
0.11,,6.0,251.0,4,0.0,0,technical,medium,1
0.81,0.93,5.0,270.0,5,0.0,0,technical,medium,1
0.09,0.96,6.0,,4,0.0,0,technical,low,1
0.11,,6.0,254.0,4,0.0,0,technical,low,1
0.81,0.95,5.0,238.0,6,0.0,0,technical,,1
0.1,0.97,6.0,267.0,4,1.0,0,support,low,1
0.74,0.89,5.0,229.0,6,0.0,0,support,low,1
0.09,0.78,6.0,,4,0.0,0,support,low,1
0.82,0.81,4.0,233.0,4,1.0,0,support,low,1
0.1,0.98,6.0,268.0,4,0.0,0,support,low,1
0.27,0.56,3.0,301.0,3,0.0,0,support,low,1
0.83,,5.0,267.0,6,0.0,0,support,low,1
0.1,0.93,6.0,289.0,4,,0,support,low,1
0.38,0.47,2.0,144.0,3,0.0,0,support,low,1
0.4,0.56,2.0,148.0,3,0.0,0,support,low,1
0.11,0.83,,306.0,4,,0,support,,1
0.11,0.79,6.0,292.0,4,0.0,1,technical,low,1
0.82,0.91,5.0,232.0,5,0.0,0,technical,low,1
0.36,,2.0,137.0,3,0.0,0,technical,,1
0.4,0.46,2.0,128.0,3,0.0,0,management,,1
0.87,0.84,5.0,231.0,5,0.0,0,IT,low,1
0.41,0.49,2.0,146.0,3,,0,IT,low,1
0.11,0.91,6.0,308.0,4,1.0,0,IT,low,1
0.1,0.93,6.0,253.0,4,0.0,0,IT,medium,1
0.38,0.51,2.0,146.0,3,0.0,0,IT,medium,1
0.39,0.55,2.0,156.0,3,0.0,0,product_mng,medium,1
0.4,0.52,2.0,147.0,3,0.0,0,product_mng,,1
0.45,0.48,2.0,136.0,3,0.0,0,product_mng,medium,1
0.74,,5.0,249.0,5,0.0,0,product_mng,medium,1
0.45,0.55,2.0,151.0,3,0.0,0,IT,,1
0.12,1.0,3.0,278.0,4,0.0,0,RandD,,1
0.1,0.77,7.0,250.0,5,0.0,0,RandD,medium,1
0.37,0.55,2.0,127.0,3,0.0,0,RandD,medium,1
0.89,,,255.0,5,,0,RandD,medium,1
0.45,0.47,2.0,135.0,3,0.0,0,RandD,,1
0.37,,2.0,149.0,3,0.0,0,marketing,high,1
0.11,,5.0,,4,0.0,0,sales,low,1
0.41,0.48,,145.0,3,0.0,0,accounting,medium,1
0.1,0.94,6.0,285.0,4,0.0,0,support,medium,1
0.1,0.93,7.0,305.0,4,0.0,0,technical,medium,1
0.11,0.95,7.0,300.0,4,0.0,0,management,medium,1
0.4,0.54,2.0,139.0,3,0.0,0,marketing,low,1
0.41,0.49,2.0,130.0,3,0.0,0,marketing,low,1
0.1,0.81,6.0,268.0,4,0.0,0,marketing,,1
0.73,0.86,4.0,245.0,6,0.0,0,sales,,1
0.43,0.47,2.0,135.0,3,0.0,0,sales,low,1
0.37,0.46,2.0,153.0,3,0.0,0,sales,low,1
0.11,0.94,6.0,276.0,4,0.0,0,sales,low,1
0.4,,2.0,130.0,3,0.0,0,sales,low,1
0.41,0.54,2.0,153.0,3,1.0,0,sales,low,1
0.82,0.84,5.0,244.0,5,,0,sales,low,1
0.61,,2.0,253.0,3,0.0,0,sales,,1
0.11,0.91,,287.0,4,0.0,0,sales,low,1
0.37,0.45,,131.0,3,0.0,0,sales,,1
0.41,0.52,2.0,,3,0.0,0,sales,low,1
0.37,0.52,2.0,157.0,3,0.0,0,sales,,1
0.88,0.99,,262.0,6,0.0,0,sales,,1
0.1,0.85,6.0,266.0,4,0.0,0,sales,low,1
0.44,0.48,2.0,148.0,3,0.0,0,sales,low,1
0.38,,,140.0,3,0.0,0,sales,low,1
0.11,0.85,7.0,302.0,4,0.0,0,sales,low,1
0.09,0.98,6.0,271.0,4,0.0,0,sales,low,1
0.45,0.52,2.0,145.0,3,0.0,0,sales,,1
0.1,0.81,6.0,290.0,4,0.0,0,accounting,medium,1
0.45,0.47,2.0,,3,0.0,0,accounting,,1
0.77,0.87,5.0,266.0,5,0.0,0,accounting,medium,1
0.44,0.51,2.0,140.0,3,0.0,0,hr,medium,1
0.39,0.5,,142.0,3,0.0,0,hr,medium,1
0.1,,6.0,,4,0.0,0,hr,medium,1
0.09,0.89,7.0,308.0,5,0.0,0,hr,,1
0.37,0.47,2.0,141.0,3,0.0,0,technical,medium,1
0.9,1.0,5.0,232.0,5,0.0,0,technical,medium,1
0.41,0.56,2.0,143.0,3,0.0,0,technical,medium,1
0.37,0.52,2.0,155.0,3,0.0,0,technical,medium,1
0.1,0.86,6.0,278.0,4,0.0,0,technical,high,1
0.81,1.0,4.0,253.0,5,0.0,0,technical,low,1
0.11,,6.0,282.0,4,0.0,0,technical,medium,1
0.11,0.84,7.0,264.0,4,0.0,0,technical,medium,1
0.4,0.46,2.0,149.0,3,0.0,0,technical,medium,1
0.09,0.8,6.0,304.0,5,0.0,0,technical,medium,1
0.48,0.93,3.0,219.0,6,,0,technical,low,1
0.91,0.91,4.0,262.0,6,,0,support,low,1
0.43,0.57,2.0,135.0,3,0.0,0,support,low,1
0.33,0.88,6.0,219.0,5,,0,support,low,1
0.41,0.57,2.0,136.0,3,0.0,0,support,,1
0.41,0.55,2.0,154.0,3,,0,support,low,1
0.37,0.54,2.0,,3,0.0,0,support,low,1
0.31,,6.0,135.0,5,0.0,0,support,low,1
0.09,0.91,,,4,0.0,0,support,low,1
0.1,0.87,6.0,290.0,4,0.0,0,support,low,1
0.76,0.9,4.0,263.0,5,0.0,0,support,low,1
0.41,,2.0,145.0,3,0.0,0,support,low,1
0.72,0.96,,267.0,5,0.0,0,technical,low,1
0.4,0.5,2.0,141.0,3,1.0,0,technical,,1
0.91,0.87,4.0,235.0,5,0.0,0,technical,low,1
0.1,0.83,,258.0,4,0.0,0,management,low,1
0.4,0.56,2.0,131.0,3,0.0,0,IT,,1
0.82,,5.0,243.0,5,0.0,0,IT,low,1
0.1,0.82,6.0,266.0,4,,0,IT,,1
0.37,,,142.0,3,0.0,0,IT,low,1
0.36,0.51,2.0,135.0,3,,0,IT,low,1
0.39,,2.0,141.0,3,0.0,0,product_mng,medium,1
0.36,0.57,2.0,142.0,3,0.0,0,product_mng,medium,1
0.86,,5.0,254.0,5,0.0,0,product_mng,medium,1
0.73,0.99,5.0,262.0,5,,0,product_mng,medium,1
0.56,0.71,4.0,296.0,2,0.0,0,IT,medium,1
0.44,0.56,2.0,,3,0.0,0,accounting,medium,1
0.31,0.56,,238.0,2,0.0,0,accounting,medium,1
0.77,0.93,4.0,231.0,5,0.0,0,hr,medium,1
0.44,0.45,2.0,156.0,3,0.0,0,hr,medium,1
0.38,0.46,2.0,145.0,3,0.0,0,hr,,1
0.45,,2.0,144.0,3,0.0,0,marketing,medium,1
0.38,0.51,2.0,,3,,0,sales,medium,1
0.36,0.48,2.0,156.0,3,0.0,0,accounting,high,1
0.75,0.9,5.0,256.0,5,0.0,0,support,low,1
0.1,0.93,6.0,298.0,4,0.0,0,technical,medium,1
0.1,,6.0,,4,0.0,0,management,medium,1
0.45,0.5,2.0,,3,0.0,0,marketing,medium,1
0.42,0.57,2.0,,3,1.0,0,marketing,medium,1
0.78,1.0,4.0,253.0,5,0.0,0,marketing,low,1
0.45,0.55,2.0,148.0,3,0.0,0,sales,low,1
0.84,1.0,4.0,261.0,5,,0,sales,low,1
0.11,0.93,6.0,282.0,4,0.0,0,sales,low,1
0.42,0.56,2.0,133.0,3,0.0,0,sales,low,1
0.45,0.46,2.0,128.0,3,0.0,0,sales,low,1
0.46,0.57,2.0,139.0,3,0.0,0,sales,low,1
0.09,0.79,6.0,293.0,5,0.0,0,sales,low,1
0.87,0.83,4.0,265.0,6,0.0,0,sales,low,1
0.1,,6.0,250.0,4,0.0,0,sales,,1
0.91,1.0,5.0,251.0,6,0.0,0,sales,low,1
0.76,0.92,4.0,246.0,5,0.0,0,sales,low,1
0.74,,5.0,275.0,5,0.0,0,sales,,1
0.92,0.93,5.0,240.0,5,0.0,0,sales,low,1
0.76,0.87,5.0,245.0,5,0.0,0,sales,low,1
0.47,0.5,4.0,254.0,4,0.0,0,sales,,1
0.73,0.99,,241.0,5,0.0,0,sales,low,1
0.09,0.94,,,4,0.0,0,sales,,1
0.91,0.92,4.0,,5,0.0,0,sales,low,1
0.82,0.98,4.0,,5,0.0,0,sales,low,1
0.28,0.45,6.0,218.0,4,0.0,0,accounting,low,1
0.84,,4.0,262.0,6,0.0,0,accounting,medium,1
0.45,0.53,2.0,138.0,3,0.0,0,accounting,medium,1
0.45,0.54,2.0,142.0,3,0.0,0,hr,medium,1
0.91,,5.0,233.0,5,0.0,0,hr,medium,1
0.42,0.48,2.0,155.0,3,0.0,0,hr,medium,1
0.82,1.0,4.0,229.0,6,0.0,0,hr,medium,1
0.11,0.9,6.0,264.0,4,0.0,0,technical,medium,1
0.42,0.53,3.0,199.0,4,0.0,0,technical,medium,1
0.82,0.85,4.0,223.0,5,,0,technical,medium,1
0.09,0.96,6.0,268.0,4,0.0,0,technical,,1
0.1,,6.0,287.0,4,0.0,0,technical,medium,1
0.86,1.0,5.0,257.0,5,0.0,0,technical,medium,1
0.4,0.46,2.0,143.0,3,0.0,0,technical,high,1
0.45,,2.0,130.0,3,0.0,0,technical,low,1
0.42,0.51,2.0,136.0,3,0.0,0,technical,medium,1
0.74,0.92,4.0,261.0,5,0.0,0,technical,,1
0.55,0.6,,180.0,4,0.0,0,technical,medium,1
0.37,0.45,2.0,126.0,3,0.0,0,support,medium,1
0.41,0.52,2.0,127.0,3,1.0,0,support,low,1
0.89,0.65,5.0,195.0,6,0.0,0,support,low,1
0.41,0.57,2.0,160.0,3,0.0,0,support,,1
0.44,,2.0,150.0,3,0.0,0,support,low,1
0.87,0.84,4.0,,6,0.0,0,support,low,1
0.1,0.84,6.0,309.0,4,0.0,0,support,low,1
0.41,0.47,2.0,135.0,3,0.0,0,support,low,1
0.11,0.85,6.0,261.0,4,0.0,0,support,low,1
0.43,0.53,2.0,160.0,3,0.0,0,support,low,1
0.77,0.9,4.0,237.0,5,0.0,0,support,low,1
0.41,0.52,2.0,,3,0.0,0,technical,low,1
0.41,0.48,2.0,139.0,3,0.0,0,technical,low,1
0.36,,,151.0,4,,0,technical,low,1
0.77,1.0,5.0,229.0,5,,0,management,low,1
0.81,0.98,5.0,245.0,5,,0,IT,low,1
0.39,0.54,,127.0,3,0.0,0,IT,low,1
0.09,0.94,,283.0,5,0.0,0,IT,low,1
0.44,0.46,2.0,143.0,3,0.0,0,IT,low,1
0.1,,5.0,298.0,4,0.0,0,IT,low,1
0.36,,2.0,159.0,3,0.0,0,product_mng,low,1
0.81,0.92,5.0,239.0,5,0.0,0,product_mng,low,1
0.81,0.9,4.0,,5,0.0,0,product_mng,medium,1
0.85,0.98,5.0,248.0,5,0.0,0,product_mng,medium,1
0.1,0.87,6.0,286.0,4,0.0,0,IT,medium,1
0.37,0.54,,145.0,3,0.0,0,RandD,medium,1
0.09,0.97,7.0,254.0,4,1.0,0,RandD,medium,1
0.44,0.53,,127.0,3,0.0,0,RandD,medium,1
0.86,0.93,5.0,,5,0.0,0,RandD,,1
0.77,1.0,4.0,255.0,5,0.0,0,RandD,medium,1
0.41,0.48,2.0,136.0,3,0.0,0,marketing,medium,1
0.4,0.48,2.0,137.0,3,0.0,0,sales,medium,1
0.43,0.49,,,3,0.0,0,accounting,medium,1
0.43,0.5,2.0,137.0,3,0.0,0,support,medium,1
0.8,0.53,3.0,255.0,5,,0,technical,high,1
0.8,0.85,,273.0,5,0.0,0,management,low,1
0.82,0.98,,234.0,5,0.0,0,marketing,,1
0.37,0.54,2.0,152.0,3,0.0,0,marketing,medium,1
0.37,,2.0,134.0,3,0.0,0,marketing,medium,1
0.09,0.95,6.0,,4,0.0,0,sales,medium,1
0.9,0.92,5.0,245.0,5,,0,sales,low,1
0.41,0.52,2.0,159.0,3,0.0,0,sales,low,1
0.1,,6.0,260.0,4,0.0,0,sales,low,1
0.44,0.53,2.0,,3,0.0,0,sales,low,1
0.89,,5.0,266.0,5,0.0,0,sales,low,1
0.42,0.56,2.0,149.0,3,0.0,0,sales,low,1
0.87,1.0,5.0,242.0,5,0.0,0,sales,low,1
0.45,,2.0,134.0,3,0.0,0,sales,low,1
0.11,,5.0,271.0,4,0.0,0,sales,low,1
0.09,0.79,6.0,275.0,4,0.0,0,sales,low,1
0.76,0.83,5.0,227.0,5,0.0,0,sales,low,1
0.11,0.96,7.0,277.0,5,0.0,0,sales,low,1
0.37,0.49,2.0,151.0,3,0.0,0,sales,low,1
0.1,0.79,6.0,274.0,4,0.0,0,sales,low,1
0.77,0.87,4.0,242.0,6,0.0,0,sales,low,1
0.42,0.54,2.0,143.0,3,1.0,0,sales,low,1
0.38,0.52,2.0,145.0,3,0.0,0,sales,low,1
0.32,0.95,5.0,,2,0.0,0,sales,low,1
0.38,0.49,2.0,135.0,3,0.0,0,accounting,low,1
0.19,,4.0,192.0,4,0.0,0,accounting,low,1
0.1,0.83,7.0,276.0,4,0.0,0,accounting,low,1
0.76,0.88,4.0,206.0,4,0.0,0,hr,medium,1
0.53,,4.0,281.0,6,0.0,0,hr,,1
0.39,0.51,2.0,151.0,3,,0,hr,medium,1
0.11,0.83,6.0,244.0,4,0.0,0,hr,medium,1
0.1,0.94,6.0,309.0,4,0.0,0,technical,medium,1
0.84,1.0,5.0,218.0,5,0.0,0,technical,medium,1
0.82,0.99,4.0,263.0,6,0.0,0,technical,medium,1
0.1,,6.0,244.0,4,0.0,0,technical,medium,1
0.59,0.49,7.0,263.0,4,0.0,0,technical,medium,1
0.44,0.48,2.0,143.0,3,0.0,0,technical,medium,1
0.89,0.95,2.0,181.0,5,0.0,0,technical,,1
0.91,0.84,5.0,265.0,5,0.0,0,technical,medium,1
0.66,0.57,5.0,161.0,5,0.0,0,technical,high,1
0.11,0.87,7.0,282.0,5,0.0,0,technical,low,1
0.43,,2.0,155.0,3,0.0,0,technical,medium,1
0.78,0.83,4.0,217.0,6,0.0,0,support,medium,1
0.11,0.97,6.0,289.0,5,0.0,0,support,medium,1
0.83,0.98,4.0,259.0,5,0.0,0,support,medium,1
0.39,,2.0,158.0,3,0.0,0,support,low,1
0.38,0.55,2.0,158.0,3,0.0,0,support,low,1
0.37,0.57,2.0,155.0,3,0.0,0,support,low,1
0.44,0.48,2.0,146.0,3,0.0,0,support,low,1
0.53,,2.0,164.0,5,0.0,0,support,,1
0.09,0.96,6.0,259.0,4,0.0,0,support,low,1
0.11,0.89,,293.0,4,0.0,0,support,low,1
0.83,0.96,5.0,275.0,5,0.0,0,support,,1
0.88,1.0,5.0,219.0,6,1.0,0,technical,low,1
0.1,0.89,6.0,247.0,4,0.0,0,technical,,1
0.09,0.86,7.0,309.0,4,0.0,0,technical,low,1
0.44,0.54,2.0,151.0,3,0.0,0,management,,1
0.39,0.51,2.0,129.0,3,0.0,0,IT,low,1
0.87,,4.0,274.0,5,0.0,0,IT,low,1
0.74,0.99,4.0,233.0,5,0.0,0,IT,low,1
0.1,0.95,,289.0,4,0.0,0,IT,low,1
0.74,0.82,4.0,239.0,6,0.0,0,IT,low,1
0.75,0.99,5.0,221.0,5,0.0,0,product_mng,low,1
0.41,0.56,2.0,,3,,0,product_mng,low,1
0.41,,,144.0,3,1.0,0,product_mng,,1
0.09,0.9,7.0,289.0,4,0.0,0,product_mng,low,1
0.09,0.8,6.0,301.0,5,0.0,0,IT,,1
0.39,0.57,2.0,145.0,3,0.0,0,accounting,medium,1
0.4,,,137.0,3,0.0,0,accounting,medium,1
0.37,0.54,2.0,,3,1.0,0,hr,,1
0.1,,6.0,246.0,4,0.0,0,hr,,1
0.43,0.51,2.0,136.0,3,0.0,0,hr,medium,1
0.75,,5.0,240.0,6,1.0,0,marketing,medium,1
0.37,0.56,2.0,156.0,3,0.0,0,sales,medium,1
0.11,0.85,6.0,305.0,4,0.0,0,accounting,medium,1
0.45,0.45,2.0,,3,1.0,0,support,medium,1
0.87,,5.0,261.0,5,1.0,0,technical,medium,1
0.11,,7.0,244.0,4,0.0,0,management,medium,1
0.45,0.54,2.0,,3,0.0,0,marketing,high,1
0.81,0.87,4.0,254.0,5,0.0,0,marketing,,1
0.77,0.91,5.0,236.0,5,0.0,0,marketing,,1
0.89,0.92,5.0,,5,0.0,0,sales,,1
0.43,0.49,2.0,135.0,3,0.0,0,sales,medium,1
0.78,1.0,5.0,236.0,5,0.0,0,sales,medium,1
0.37,0.47,2.0,149.0,3,0.0,0,sales,low,1
0.37,0.5,2.0,141.0,3,0.0,0,sales,low,1
0.85,0.82,4.0,270.0,5,0.0,0,sales,,1
0.41,0.47,2.0,138.0,3,0.0,0,sales,low,1
0.11,0.96,,,4,0.0,0,sales,low,1
0.75,0.99,5.0,254.0,5,0.0,0,sales,low,1
0.82,0.85,5.0,248.0,5,0.0,0,sales,low,1
0.79,1.0,5.0,,6,0.0,0,sales,low,1
0.43,0.53,2.0,150.0,3,0.0,0,sales,low,1
0.1,0.9,,281.0,4,0.0,0,sales,low,1
0.46,0.48,2.0,141.0,3,1.0,0,sales,low,1
0.43,0.57,,157.0,3,0.0,0,sales,low,1
0.43,0.55,2.0,136.0,3,0.0,0,sales,low,1
0.11,0.8,7.0,296.0,4,0.0,0,sales,low,1
0.09,,6.0,279.0,4,0.0,0,sales,low,1
0.37,0.53,2.0,131.0,3,0.0,0,sales,low,1
0.4,0.57,2.0,160.0,3,0.0,0,accounting,low,1
0.1,0.77,,291.0,4,0.0,0,accounting,low,1
0.41,0.53,2.0,157.0,3,0.0,0,accounting,low,1
0.79,0.58,3.0,294.0,4,0.0,0,hr,,1
0.11,0.79,,310.0,4,0.0,0,hr,low,1
0.1,0.97,6.0,282.0,4,0.0,0,hr,medium,1
0.44,0.51,2.0,134.0,3,,0,hr,medium,1
